,Country,Video Title,Category,Sentiment,country,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
43,Bulgaria,What’s Your Animal Strength?,Entertainment,7.0,Bulgaria,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
44,Bangladesh,Shoshur Barite Eid | শ্বশুর বাড়িতে ঈদ | Full Drama | Niloy Alamgir | Heme | Mohin Khan | Eid Natok,Entertainment,3.5,Bangladesh,3.0,4.0,4.0,6.0,5.5,5.0,4.0,3.0,3.5,5.0,,5.5,5.5,5.0,4.5,4.5,4.5,4.0,5.0,2.5,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
45,Bangladesh,Sheshmesh | Full Drama | Polash | Monira Mithu | Evana | Pavel | Anik | Shimul | Zillur | Ome,Entertainment,3.5,Bangladesh,3.0,4.0,4.0,6.0,5.5,5.0,4.0,3.0,3.5,5.0,,5.5,5.5,5.0,4.5,4.5,4.5,4.0,5.0,2.5,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
46,Bangladesh,Ityadi - ইত্যাদি | Hanif Sanket | Eid-ul-fitr episode 2024,Entertainment,7.0,Bangladesh,3.0,4.0,4.0,6.0,5.5,5.0,4.0,3.0,3.5,5.0,,5.5,5.5,5.0,4.5,4.5,4.5,4.0,5.0,2.5,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
47,Bangladesh,Tokhon Jokhon | তখন যখন | Eid Natok | Jovan | Niha | Sadia Ayman | MR Aryan | Bangla Natok 2024,Entertainment,7.0,Bangladesh,3.0,4.0,4.0,6.0,5.5,5.0,4.0,3.0,3.5,5.0,,5.5,5.5,5.0,4.5,4.5,4.5,4.0,5.0,2.5,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
48,Bangladesh,Tui Amari | তুই আমারই | Eid Natok | Musfiq R. Farhan | Sadia Ayman | MD. Toufiq | Bangla Natok 2024,Entertainment,7.0,Bangladesh,3.0,4.0,4.0,6.0,5.5,5.0,4.0,3.0,3.5,5.0,,5.5,5.5,5.0,4.5,4.5,4.5,4.0,5.0,2.5,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
49,Bangladesh,"Goriber Bou 7 | গরিবের বউ ৭ (Eid Special) Eagle Team । Iftekhar Ifti, Mumu । Bangla Natok 2024",Entertainment,7.0,Bangladesh,3.0,4.0,4.0,6.0,5.5,5.0,4.0,3.0,3.5,5.0,,5.5,5.5,5.0,4.5,4.5,4.5,4.0,5.0,2.5,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
50,Bangladesh,Şirin Amin Yoxsa Şirin Nuray? 😍,Entertainment,7.0,Bangladesh,3.0,4.0,4.0,6.0,5.5,5.0,4.0,3.0,3.5,5.0,,5.5,5.5,5.0,4.5,4.5,4.5,4.0,5.0,2.5,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
51,Bangladesh,ISSEI funny story 😂😂😂Strange World 🌏 Green,Entertainment,3.5,Bangladesh,3.0,4.0,4.0,6.0,5.5,5.0,4.0,3.0,3.5,5.0,,5.5,5.5,5.0,4.5,4.5,4.5,4.0,5.0,2.5,2.5,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
52,Bosnia and Herzegovina,Andrija i Anđelka - Ženske mere,Entertainment,3.5,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.5,4.5,4.0,4.0,3.5,3.5,3.0,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0
53,Bosnia and Herzegovina,What’s Your Animal Strength?,Entertainment,7.0,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.5,4.5,4.0,4.0,3.5,3.5,3.0,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0
54,Denmark,What’s Your Animal Strength?,Entertainment,7.0,Denmark,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,Denmark,Part 2: Illegal Loan Shark 'What's the Most You'd Lend Somebody?' #loanshark #bankofdave,Entertainment,7.0,Denmark,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,Denmark,Are we siblings? 😳,Entertainment,7.0,Denmark,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,Austria,Zu Besuch bei Marc Gebauer DEM ROLEXHÄNDLER!,Entertainment,7.0,Austria,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,Austria,Das Dagibee Drama - wird dieser Rapper sie zu Fall bringen?,Entertainment,0.0,Austria,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,Switzerland,What’s Your Animal Strength?,Entertainment,7.0,Switzerland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,Switzerland,"Unverschämtheit! Telefonbetrüger rastet aus und beleidigt, weil ich immer nur JA antworte  #scammer",Entertainment,3.5,Switzerland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,Switzerland,Kleiner Scherz zum Auflockern 😂,Entertainment,3.5,Switzerland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,Switzerland,auch wenn ich nicht so aussehe aber dass hat mega spaß gemacht 😂,Entertainment,3.5,Switzerland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,Germany,Zu Besuch bei Marc Gebauer DEM ROLEXHÄNDLER!,Entertainment,7.0,Germany,4.0,4.0,4.0,4.0,4.0,4.3,4.0,4.0,4.3,4.3,,4.3,4.0,4.0,4.0,4.0,4.0,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,Germany,Musikstar Michelle über die oberflächliche Schlagerbranche und ihr Karriereaus | Kölner Treff | WDR,Entertainment,3.5,Germany,4.0,4.0,4.0,4.0,4.0,4.3,4.0,4.0,4.3,4.3,,4.3,4.0,4.0,4.0,4.0,4.0,3.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,Greece,ΠΟΙΟΣ ΘΑ ΧΑΣΕΙ ΠΕΡΙΣΣΟΤΕΡΑ ΚΙΛΑ ΣΕ 24 ΩΡΕΣ ?,Entertainment,3.5,Greece,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,,1.5,1.5,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0
66,Greece,What’s Your Animal Strength?,Entertainment,7.0,Greece,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,,1.5,1.5,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0
67,Greece,Θέλουμε να δείτε αυτό το βίντεο...,Entertainment,3.5,Greece,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,,1.5,1.5,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0
68,Greece,Marina Satti - ZARI (Unplugged) | Greece 🇬🇷 | #EurovisionALBM,Entertainment,7.0,Greece,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,,1.5,1.5,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0
69,Greece,Βρες την τιμή.. κέρδισε το,Entertainment,3.5,Greece,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,,1.5,1.5,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,2.0
70,Australia,I Tested 1-Star Hotels (again),Entertainment,0.0,Australia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,Australia,Conan O'Brien Needs a Doctor While Eating Spicy Wings | Hot Ones,Entertainment,7.0,Australia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,Belgium,What’s Your Animal Strength?,Entertainment,7.0,Belgium,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,Belgium,ESSAYER DE NE PAS CRIER PENDANT 24H (Feat. Mastu),Entertainment,7.0,Belgium,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,Belgium,ENFERMÉ AVEC 100 CAMÉRAS CACHÉES !,Entertainment,3.5,Belgium,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,Belgium,ISSEI funny story 😂😂😂Strange World 🌏 Green,Entertainment,3.5,Belgium,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,Belgium,◆テンゲテンゲダンス～Tengelele～◆ #ひめちゃんとおうくん #funny #shorts,Entertainment,7.0,Belgium,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,Canada,Conan O'Brien Needs a Doctor While Eating Spicy Wings | Hot Ones,Entertainment,7.0,Canada,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
78,Canada,Bridgerton Season 3 | Official Trailer | Netflix,Entertainment,7.0,Canada,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,Ghana,Stonebwoy - EKELEBE ft. ODUMODUBLVCK (Official Video),Entertainment,7.0,Ghana,6.0,6.5,6.0,6.0,6.0,5.5,4.5,4.0,2.5,5.5,,5.5,6.5,6.5,6.5,6.5,6.0,5.5,5.5,6.0,5.0,4.5,4.5,4.0,3.5,3.0,3.0,3.0,2.5,2.5,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0
80,Ghana,COLD AS ICE - Nigerian Movies 2024 Latest Full Movies,Entertainment,7.0,Ghana,6.0,6.5,6.0,6.0,6.0,5.5,4.5,4.0,2.5,5.5,,5.5,6.5,6.5,6.5,6.5,6.0,5.5,5.5,6.0,5.0,4.5,4.5,4.0,3.5,3.0,3.0,3.0,2.5,2.5,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0
81,Ghana,"HEART ROBBER - MAURICE SAM, CHIOMA NWAOHA - 2024 LATEST NIGERIAN MOVIES",Entertainment,7.0,Ghana,6.0,6.5,6.0,6.0,6.0,5.5,4.5,4.0,2.5,5.5,,5.5,6.5,6.5,6.5,6.5,6.0,5.5,5.5,6.0,5.0,4.5,4.5,4.0,3.5,3.0,3.0,3.0,2.5,2.5,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0
82,Ghana,What’s Your Animal Strength?,Entertainment,7.0,Ghana,6.0,6.5,6.0,6.0,6.0,5.5,4.5,4.0,2.5,5.5,,5.5,6.5,6.5,6.5,6.5,6.0,5.5,5.5,6.0,5.0,4.5,4.5,4.0,3.5,3.0,3.0,3.0,2.5,2.5,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0
83,Ghana,Kick Awesome,Entertainment,3.5,Ghana,6.0,6.5,6.0,6.0,6.0,5.5,4.5,4.0,2.5,5.5,,5.5,6.5,6.5,6.5,6.5,6.0,5.5,5.5,6.0,5.0,4.5,4.5,4.0,3.5,3.0,3.0,3.0,2.5,2.5,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0
84,Ghana,He was too tall😭 (2.46m) (8.1ft) #shorts,Entertainment,3.5,Ghana,6.0,6.5,6.0,6.0,6.0,5.5,4.5,4.0,2.5,5.5,,5.5,6.5,6.5,6.5,6.5,6.0,5.5,5.5,6.0,5.0,4.5,4.5,4.0,3.5,3.0,3.0,3.0,2.5,2.5,2.5,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0
85,Ireland,What’s Your Animal Strength?,Entertainment,7.0,Ireland,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
86,Ireland,Part 2: Illegal Loan Shark 'What's the Most You'd Lend Somebody?' #loanshark #bankofdave,Entertainment,7.0,Ireland,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87,Ireland,JoJo Siwa STOLE Karma?!,Entertainment,7.0,Ireland,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88,Israel,ISSEI funny story 😂😂😂Strange World 🌏 Green,Entertainment,3.5,Israel,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.5,2.5,2.5,2.5,2.5
89,Israel,What’s Your Animal Strength?,Entertainment,7.0,Israel,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.5,2.5,2.5,2.5,2.5
90,Israel,בן של יונה ⚽️,Entertainment,3.5,Israel,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,2.0,2.0,2.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.5,2.5,2.5,2.5,2.5
91,India,Sonu In Danger | Taarak Mehta Ka Ooltah Chashmah | Full Episode 4041 | 25 Mar 2024,Entertainment,7.0,India,2.5,2.5,2.5,3.5,4.0,2.0,2.0,2.0,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.5,3.5,4.0,4.0,4.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0
92,India,Siragadikka Aasai | 17th to 20th April 2024 - Promo,Entertainment,7.0,India,2.5,2.5,2.5,3.5,4.0,2.0,2.0,2.0,2.5,2.5,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.5,3.5,4.0,4.0,4.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,3.0
93,Jamaica,What’s Your Animal Strength?,Entertainment,7.0,Jamaica,1.5,1.5,1.5,1.5,2.0,2.5,2.5,2.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0
94,Jamaica,Kick Awesome,Entertainment,3.5,Jamaica,1.5,1.5,1.5,1.5,2.0,2.5,2.5,2.5,2.5,2.5,,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.0,2.0,2.0
95,Kenya,What’s Your Animal Strength?,Entertainment,7.0,Kenya,4.5,4.5,4.5,5.0,5.0,5.0,4.5,4.5,4.5,5.0,,5.0,5.5,5.5,5.5,6.0,6.0,6.0,6.0,6.0,4.5,5.5,6.0,6.5,6.5,6.0,5.5,5.5,5.5,5.5,4.0,3.0,3.0,3.0,3.0,3.5,3.5,4.0,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
96,Kenya,Kick Awesome,Entertainment,3.5,Kenya,4.5,4.5,4.5,5.0,5.0,5.0,4.5,4.5,4.5,5.0,,5.0,5.5,5.5,5.5,6.0,6.0,6.0,6.0,6.0,4.5,5.5,6.0,6.5,6.5,6.0,5.5,5.5,5.5,5.5,4.0,3.0,3.0,3.0,3.0,3.5,3.5,4.0,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
