,Country,Video Title,Category,Sentiment,country,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
30,Qatar,مباراة | الزمالك 2-1 الأهلي | الجولة العاشرة | الدوري المصري 2023/2024,Sports,3.5,Qatar,5.5,5.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
31,Qatar,Chelsea 6-0 Everton | Palmer breaks Chelsea record! | HIGHLIGHTS | PL 23/24,Sports,0.0,Qatar,5.5,5.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
32,Saudi Arabia,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Saudi Arabia,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.5,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
33,Saudi Arabia,مباراة | الزمالك 2-1 الأهلي | الجولة العاشرة | الدوري المصري 2023/2024,Sports,3.5,Saudi Arabia,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.5,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
34,Saudi Arabia,اللعيب | سيد عبد الحفيظ عن إخفاء الكرات: إبراهيم نور الدين هو المقصر والسبب في المشكلة,Sports,3.5,Saudi Arabia,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.5,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
35,Tunisia,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Tunisia,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.0,,5.0,5.0,5.0,5.5,5.5,5.0,4.0,4.5,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,6.0,6.0,3.5,3.5,3.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,3.0,3.5
36,Tunisia,ملخص مباراة بوروسيا دورتموند وأتلتيكو مدريد (4-2) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Tunisia,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.0,,5.0,5.0,5.0,5.5,5.5,5.0,4.0,4.5,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,6.0,6.0,3.5,3.5,3.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,3.0,3.5
37,Tunisia,مباراة | الزمالك 2-1 الأهلي | الجولة العاشرة | الدوري المصري 2023/2024,Sports,3.5,Tunisia,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.0,,5.0,5.0,5.0,5.5,5.5,5.0,4.0,4.5,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,6.0,6.0,3.5,3.5,3.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,3.0,3.5
38,Tunisia,Chelsea 6-0 Everton | Palmer breaks Chelsea record! | HIGHLIGHTS | PL 23/24,Sports,0.0,Tunisia,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.0,,5.0,5.0,5.0,5.5,5.5,5.0,4.0,4.5,5.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,6.0,6.0,3.5,3.5,3.0,2.0,2.0,2.0,2.5,2.5,2.5,2.5,3.0,3.5
39,Yemen,ملخص مباراة برشلونة وباريس سان جيرمان (1-4) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Yemen,5.5,5.8,5.8,6.3,6.3,6.3,6.0,6.0,6.0,6.0,,6.0,5.8,5.8,5.8,5.8,6.0,6.0,5.5,5.5,5.0,4.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,6.0,6.0,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
40,Yemen,ملخص مباراة بوروسيا دورتموند وأتلتيكو مدريد (4-2) | إياب الدور ربع النهائي - دوري أبطال أوروبا,Sports,3.5,Yemen,5.5,5.8,5.8,6.3,6.3,6.3,6.0,6.0,6.0,6.0,,6.0,5.8,5.8,5.8,5.8,6.0,6.0,5.5,5.5,5.0,4.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,6.0,6.0,6.0,6.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
42,Bulgaria,LEFT OR RIGHT?! 🤔👀,Sports,3.5,Bulgaria,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.5,2.5,2.5,2.0,2.0,2.0,2.5,2.5,2.5,2.5,2.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
43,Bosnia and Herzegovina,LEFT OR RIGHT?! 🤔👀,Sports,3.5,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.5,4.5,4.0,4.0,3.5,3.5,3.0,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.5,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0
